,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
656,656,23,Герман элчингийн урд талд 45м2 2 өрөө,250 сая ₮,2024-03-15,14:32,8117085,,2 өрөө,"УБ — Сүхбаатар, Бага тойрог","
Хотын төвд Засгийн газрын ордны хойно 45м2 2өрөө худалдана",https://www.unegui.mn/adv/8117085_german-elchingiin-urd-tald-45m2-2-oroo-khudaldano/,Паркет,1 тагттай,2006,Байхгүй,Вакум,6,Бүргэд,45.0 м²,2,Лизинггүй,4,Ашиглалтад орсон,8.0,24.0,Бага тойрог,,,,,,Сүхбаатар,Бага тойрог,,250.0,45.0,5.555555555555555
657,657,24,Буянт гарден хотхонд 130м2 4өрөө,5 сая ₮,2024-03-15,14:32,8117072,,4 өрөө,"УБ — Хан-Уул, 19-р хороолол","
🔱 Хан-Уул дүүргийн нэгдсэн эмнэлэг,
Жэт, Смарт, ""ТOMЬЁО” БҮРЭН ДУНД СУРГУУЛИЙН урд байрлалтай “Буянт гарден"" тансаг зэрэглэлийн 4 өрөө байр худалдана
💫130м2 талбайтай
💫7/4давхарт
💫Шалнаасаа тааз хүртэл цонхтой цэлгэр
💥Давуу талууд:
💎Барилга 100 хувь бүрэн цутгамал хийцлэл,
💎Сантехникийн материал 100 хувь герман улсын тоноглол
💎24 цагийн харуул хамгаалалт, хяналтын камер
💎Айл бүрт том террас тагт, цэвэр агаар
💎70 хувь нь ногоон байгууламж, тохилог орчин,
💎 Цогц шийдэлтэй хүүхдийн тоглоомын талбай",https://www.unegui.mn/adv/8117072_buiant-garden-khotkhond-130m2-4oroo-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,7,Бүргэд,130.0 м²,4,Лизинггүй,4,Ашиглалтад орсон,8.0,25.0,19-р хороолол,,,,,,Хан-Уул,19-р хороолол,,5.0,130.0,0.038461538461538464
658,658,20,Орос 3-р сургуулийн урд гал тогоо тусдаа 2 өрөө орон сууц,260 сая ₮,2024-03-15,14:34,8095777,,2 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 3","
💥Улсын сургууль цэцэрлэг ойр
💥Дуу чимээ багатай
💥Цонх тагт урагшаа харсан
💥Нийтлэг бүх үйлчгээндээ ойр",https://www.unegui.mn/adv/8095777_oros-3-r-surguuliin-iag-urd-gal-togoo-tusdaa-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,1988,Байхгүй,Вакум,9,Бүргэд,54.0 м²,3,Лизинггүй,3,Ашиглалтад орсон,8.0,21.0,Орос 3,,,,,,Сүхбаатар,Хороо 3,3,260.0,54.0,4.814814814814815
659,659,21,Computer land-н баруун талд 2 өрөө,"195 сая ₮
үнэ тохирно",2024-03-15,14:34,8112044,,2 өрөө,"УБ — Чингэлтэй, 40 мянгат","
40 мянгат Computer land-н баруун талд 50м2 2 өрөөг 3 өрөө болгосон худалдана
Бүх үйлчилгээндээ ойр, зам дагуу
Засвар хийгдсэн, зүүн харсан цонх, балконтой",https://www.unegui.mn/adv/8112044_computer-land-n-baruun-tald-2oroog-3-bolgozh-zasvarlasan-26m2-khudaldana/,Паркет,1 тагттай,1980,Байхгүй,Вакум,4,Бүргэд,26.0 м²,3,Лизинггүй,3,Ашиглалтад орсон,8.0,22.0,,,,,,,Чингэлтэй,40 мянгат,,195.0,26.0,7.5
660,660,22,King tower хотхонд 4 өрөө,"787.15 сая ₮
үнэ тохирно",2024-03-15,14:34,8098516,,4 өрөө,"УБ — Хан-Уул, King Tower","
King tower хотхонд зочны өрөө 6 метр өндөр цонхтой, void-той 4 өрөө байр худалдана.
▪︎4 өрөө || 173м2
▪︎1 зочны өрөө гал тогоо тусдаа
▪︎1 мастер унтлагын өрөө
▪︎ 2 унтлагын өрөөтэй
▪︎ 3 ариун цэврийн өрөө
▪︎ Төлбөрийн нөхцөл: Бэлэн болон Банкаар
Үүдний , хувцасны өрөөний шкаф үлдэнэ
- в1 давхартаа 1 машины зогсоолтой тусад нь худалдана",https://www.unegui.mn/adv/8098516_king-tower-khotkhond-zochny-oroo-6-metr-ondor-tsonkhtoi-void-toi-4-oroo/,Паркет,Тагтгүй,2022,Байхгүй,Вакум,18,Бүргэд,173.0 м²,6,Лизинггүй,5,Ашиглалтад орсон,8.0,23.0,Маршал,,,,,,Хан-Уул,King Tower,,787.15,173.0,4.55
661,661,18,"Хөгжил хотхоны урд 39,9м2 1 өрөө","119 сая ₮
үнэ тохирно",2024-03-15,14:35,8060050,,1 өрөө,"УБ — Баянгол, 3, 4 хороолол","
✨Бүх үйлчилгээндээ ойрхон
✨Улсын сургууль, цэцэрлэг хажуудаа
✨Урагшаа харсан цонх балконтой
✨гал тогоо тусдаа 1өрөөг засаж 2өрөө болгосон",https://www.unegui.mn/adv/8060050_khogzhil-khotkhony-urd-39-9m2-1-oroo-khudaldana/,Паркет,1 тагттай,2007,Байхгүй,Вакум,5,Бүргэд,39.9 м²,2,Лизинггүй,2,Ашиглалтад орсон,8.0,19.0,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,119.0,39.9,2.982456140350877
662,662,19,120 мянгат 38м2 гал тогоо тусдаа 1өрөө,"125 сая ₮
үнэ тохирно",2024-03-15,14:35,8060068,,1 өрөө,"УБ — Хан-Уул, 120 мянгат","
💫Зүүн харсан цонх балконтой
💫Хороо, өрхийн эмнэлэг ойрхон
💫 Сургууль, цэцэрлэг хажуудаа
💫 Хуучны гал тогоо тусдаа нэг өрөөг хоёр болгосон",https://www.unegui.mn/adv/8060068_120-miangat-38m2-2oroo-khudaldana/,Мод,1 тагттай,1980,Байхгүй,Мод,4,Бүргэд,38.0 м²,3,Лизинггүй,2,Ашиглалтад орсон,8.0,20.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,125.0,38.0,3.289473684210526
663,663,17,"Яармаг, хан вилла-2 өрөө 43.21м2 байр",2.8 сая ₮,2024-03-15,14:36,8125371,,2 өрөө,УБ — Сүхбаатар,"
#KHAN_VILLA / Хан вилла хотхонд 2 өрөө байр худалдана.

🔸43,21м2 / 2өрөө /7давхарт

* Хойшоо харсан
Яармагийн 3-р автобусны буудлын хойно

#KhanVilla #ХанВилла #Яармаг",https://www.unegui.mn/adv/8125371_iaarmag-shine-khan-villa-2-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Төмөр,43.21 м²,7,Лизинггүй,2,Ашиглалтад орсон,8.0,18.0,,,,,,,Сүхбаатар,,,2.8,43.21,0.06479981485767183
664,664,16,"Жуковт polaris apartment1-т 68,8м2 3 өрөө байр","190 сая ₮
үнэ тохирно",2024-03-15,14:39,8059791,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 5",,https://www.unegui.mn/adv/8059791_zhukovt-polaris-apartment1-t-68-8m2-3oroo-khudaldana/,Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,68.8 м²,11,Лизинггүй,5,Ашиглалтад орсон,8.0,17.0,Жуков,,,,,,Баянзүрх,Хороо 5,5,190.0,68.8,2.761627906976744
665,665,15,Намуун дэнж хотхонд 76мкв 2 өрөө,215 сая ₮,2024-03-15,14:40,8059878,,2 өрөө,"УБ — Баянгол, 3, 4 хороолол","
📌Бүх үйлчилгээ, сургууль, цэцэрлэгэтэй ойрхон
📌Зүүн харсан цонх, балконтой, маш дулаахан
📌Дулаан грашын хамт",https://www.unegui.mn/adv/8059878_namuun-denzh-khotkhond-76m2-2-oroo-khudaldana/,Паркет,1 тагттай,2012,Байгаа,Вакум,11,Бүргэд,76.0 м²,7,Лизинггүй,2,Ашиглалтад орсон,8.0,16.0,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,215.0,76.0,2.8289473684210527
666,666,14,Олимп хотхонд 120мкв 4 өрөө,3.1 сая ₮,2024-03-15,14:41,8087331,,4 өрөө,"УБ — Баянзүрх, Олимп хотхон","
Олимп хотхонд 120 мкв 4 өрөө байр ЯАРАЛТАЙ ХЯМД зарна.",https://www.unegui.mn/adv/8087331_olimp-khotkhond-120mkv-4-oroo/,Паркет,1 тагттай,2012,Байхгүй,Вакум,14,Бүргэд,120.0 м²,6,Лизинггүй,4,Ашиглалтад орсон,8.0,15.0,Олимп хотхон,,,,,,Баянзүрх,Олимп хотхон,,3.1,120.0,0.025833333333333333
667,667,13,King tower-д тавилгатай 5 өрөө пентхаус,"765 сая ₮
үнэ тохирно",2024-03-15,14:42,8095968,,5+ өрөө,"УБ — Хан-Уул, King Tower","
Маршал Кинг Тауэрт 5 өрөө пентхаус хямд зарна.
+ 4 унтлагын өрөө,
+гурван ариун цэврийн өрөө,
+2 хувцасны өрөө,
+маш том 2 тагт,
+харанхуй өрөөтэй.
+Гоёмсог том гал тогоо,
+ Hansa brand-ийн цахилгаан хэрэгсэл, хөлдөөгч болон хөргөгчөө далд аргаар шийдсэн тул үзэмж сайтай,
+ банны өрөөний тохижилт хийгдсэн, хувцасны өрөөний шинэлэг шийдэлтэй тавилга,
+ үүдний шкаф бүгд мкв-ын үнэндээ багтсан, бэлгэнд үлдэнэ.
+ Бүх цонх хойшоо харсан боловч маш цэлгэр том тул гэрэлтүүлэг болон харууц сайтай.
+Зундаа нар шарахгүй, өвөлдөө маш дулаахан учраас зарим халаалтаа хаадаг.
+16 давхарт/ тул дээд болон хажуу айлын чимээ шуугиан байхгүй. +Гэрчилгээ гарсан, шууд нүүж ороход бэлэн, тохь тухтай сайхан байраа хүүхдүүдийнхээ сургуулийн байршлаас шалтгаалж солих хэрэгтэй болсон тул хямдхан зарна аа.

Бэлэн мөнгөнд ярина. Алдаж болохгүй боломж

Талбайн хэмжээ-225мкв

мкв-ын үнэлгээ: 3.400000",https://www.unegui.mn/adv/8095968_king-tower-d-tavilgatai-5oroo-pentkhaus/,Паркет,2 тагттай,2021,Байхгүй,Вакум,17,Төмөр,225.0 м²,16,Лизинггүй,6,Ашиглалтад орсон,8.0,14.0,Маршал,,,,,,Хан-Уул,King Tower,,765.0,225.0,3.4
668,668,12,Өргөтгөлтэй орон сууц,235 сая ₮,2024-03-15,14:44,8125460,,2 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1","
- Жуковын автобусны буудал дээр
- Төв замын дагуу байрлалтай
- 1давхрын үйлчилгээний зориулалттай
- Өргөтгөлтэй орон сууц худалдана.
- Үйлчилгээний гэрчилгээтэй 75 м.кв
- Үсчин, гоо сайхан, худалдаа, бүх төрлийн үйлчилгээгээр ашиглах боломжтой.
- Одоо үсчин, гоо сайхан, бэлэн хувцас, ТББ зэрэг түрээслэгчтэй.
* Нийт 6 тасалгаатай | 75 м.кв
* Том талбайтай өрөөнүүд болгох гэх мэт засаж янзлахад хялбар.
* Тогтмол бүрэн түрээслэгчидтэй
* Олон хүний хөл хөдөлгөөнтэй хэсэгт буюу байр хотхонууд, сургууль эмнэлэг лаборатор гэх мэт үйлчилгээний хөл хөдөлгөөнтэй хэсэгт байрлалтай",https://www.unegui.mn/adv/8125460_zhukovt-belen-biznes-khudaldana/,Плита,Тагтгүй,1990,Байхгүй,Вакум,5,Бүргэд,75.0 м²,1,Хувь лизингтэй,2,Ашиглалтад орсон,8.0,13.0,Талбай,,,,,,Сүхбаатар,Хороо 1,1,235.0,75.0,3.1333333333333333
669,669,10,"Циркийн баруун талд 70,4м2 гал тогоо тусдаа 3 өрөө","275 сая ₮
үнэ тохирно",2024-03-15,14:45,8060008,,3 өрөө,"УБ — Сүхбаатар, Цирк","
☑️Хотын төвд бүх үйлчилгээндээ ойр
☑️Урагшаа болон хойшоо харсан цонхтой, дулаахан
☑️Сургууль, цэцэрлэг хажуудаа",https://www.unegui.mn/adv/8060008_tsirkiin-baruun-tald-70-4m2-gal-togoo-tusdaa-3-oroo-khudaldana/,Паркет,1 тагттай,1980,Байхгүй,Вакум,5,Бүргэд,70.4 м²,1,Лизинггүй,4,Ашиглалтад орсон,8.0,11.0,,,,,,,Сүхбаатар,Цирк,,275.0,70.4,3.9062499999999996
670,670,11,Мишээл экспогийн баруун талд 51м2 2өрөө,"160 сая ₮
үнэ тохирно",2024-03-15,14:45,8059947,,2 өрөө,"УБ — Хан-Уул, Мишээл","
✨Зүүн тийшээ харсан том цонх балконтой
✨Өрөөний зохион байгуулалт сайтай, ардаа автобусны буудалтай
✨Цэвэрт агаартай, дулаахан",https://www.unegui.mn/adv/8059947_misheel-ekspogiin-baruun-tald-51m2-2oroo-khudaldana/,Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,51.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,8.0,12.0,Мишээл,,,,,,Хан-Уул,Мишээл,,160.0,51.0,3.1372549019607843
671,671,9,"Модны 2 grand hill зочид буудлын баруун талд 80,7м2 2өрөө","3 сая ₮
үнэ тохирно",2024-03-15,14:46,8060024,,2 өрөө,"УБ — Баянгол, Баянгол, Хороо 17","
💫Урагшаа харсан том цонхтой
💫Бүх үйлчилгээндээ ойрхон
💫Төв зам, автобусны буудалтайгаа ойр
💫Улсын сургууль, цэцэрлэг хажуудаа
💫Үйлчилгээний зориулалтаар ашиглаж болно",https://www.unegui.mn/adv/8060024_modny-2-grand-hill-zochid-buudlyn-baruun-tald-80-7m2-2oroo-khudaldana/,Паркет,Тагтгүй,2020,Байхгүй,Вакум,16,Бүргэд,80.7 м²,2,Лизинггүй,1,Ашиглалтад орсон,8.0,10.0,Модны 2,,,,,,Баянгол,Хороо 17,17,3.0,80.7,0.03717472118959108
672,672,2,Акояа резиденс-д 82.75 мкв орон сууц,"455.12 сая ₮
үнэ тохирно",2024-03-15,14:47,8054154,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 16","
ХУД, Е-мартын урд шинээр ашиглалтанд орсон хүн амьдраагүй шинэ байр зарна
🍀82.75 мкв 3 өрөө
🍀Зүүн харсан цонхтой
🍀Банкны зээлд хамрагдах боломжтой",https://www.unegui.mn/adv/8054154_akoiaa-rezidens-d-82-75-mkv-oron-suuts/,Паркет,1 тагттай,2023,Байхгүй,Вакум,17,Бүргэд,82.75 м²,5,Банкны лизингтэй,2,Ашиглалтад орсон,1.0,3.0,Маршал,,,,,,Хан-Уул,Хороо 16,16,455.12,82.75,5.499939577039275
673,673,8,Худ 19-р хороолол үйлчилгээний төвийн урд гал тогоо тусдаа 2 өрөө,155 сая ₮,2024-03-15,14:47,8084455,,2 өрөө,"УБ — Хан-Уул, 19-р хороолол","
ХУД 2-р хороо 19-р хороолол үйлчилгээний төвийн урд 2 өрөө орон сууц худалдана.
💥Сургууль цэцэрлэг ойрхон
💥Тоглоомын талбай
💥Нийтлэг үйлчилгээ дэргэдээ
💥Өвөлдөө маш дулаахан
💥Гадна фасат хийгдсэн",https://www.unegui.mn/adv/8084455_khud-19-r-khoroolol-uilchigeenii-toviin-urd-gal-togoo-tusdaa-2-oroo-khudaldana/,Паркет,1 тагттай,1980,Байхгүй,Вакум,5,Бүргэд,47.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,8.0,9.0,19-р хороолол,,,,,,Хан-Уул,19-р хороолол,,155.0,47.0,3.297872340425532
674,674,7,River villa c блокт 2 өрөө орон сууц.,252 сая ₮,2024-03-15,14:48,8125491,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
- Хойшоо харсан харууцтай
- Банк болон бэлэн төлөлтөөр",https://www.unegui.mn/adv/8125491_river-villa-c-blokt-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2022,Байхгүй,Вакум,16,Бүргэд,72.0 м²,8,Лизинггүй,2,Ашиглалтад орсон,8.0,8.0,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,252.0,72.0,3.5
675,675,6,25-р эмийн санд 3 өрөө 132м2 дулаан зогсоолтой орон сууц,"400 сая ₮
үнэ тохирно",2024-03-15,14:49,8125476,,3 өрөө,"УБ — Баянгол, 25-р эмийн сан","
25-р эмийн сангийн зүүн талд, төв замын дуу шуугиангүй байршилд, зөв зохион байгуулалттай 3 өрөө орон сууцыг В1-н дулаан зогсоолын хамт худалдана. Жич: Саун душ жакузитай.",https://www.unegui.mn/adv/8125476_25-r-emiin-sand-3-oroo-dulaan-zogsooltoi-oron-suuts/,Мод,2 тагттай,2007,Байгаа,Вакум,5,Бүргэд,132.83 м²,1,Банкны лизингтэй,6,Ашиглалтад орсон,8.0,7.0,25-р эмийн сан,,,,,,Баянгол,25-р эмийн сан,,400.0,132.83,3.0113679138748775
676,676,27,Офицеруудын ордны зүүн талд байрлалтай 3өрөө 82.5м2,247.5 сая ₮,2024-03-15,14:50,8096623,,3 өрөө,"УБ — Баянзүрх, Офицер","
82.5m2
16/12 давхарт
Урагш харсан 3 цонхтой
2 угаалгын өрөөтэй",https://www.unegui.mn/adv/8096623_oftseruudyn-ordny-zuun-tald-bairlaltai/,Паркет,Тагтгүй,2017,Байхгүй,Вакум,16,Бүргэд,82.5 м²,12,Банкны лизингтэй,3,Ашиглалтад орсон,,,Офицер,,,,,,Баянзүрх,Офицер,,247.5,82.5,3.0
677,677,4,Худ Ирээдүй хотхонд 25мкв 1 өрөө байр,65 сая ₮,2024-03-15,14:52,8125518,,1 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 3","
ХУД 3р хороо тэц-4 явах замд
Ирээдүй хотхонд 25мкв 1 өрөө
5/4 давхарт
2021 онд ашиглалтанд орсон цэвэрхэн байр худалдана",https://www.unegui.mn/adv/8125518_khud-ireedui-khotkhond-25mkv-1-oroo-khudaldana/,Паркет,1 тагттай,2021,Байхгүй,Вакум,5,Бүргэд,25.0 м²,4,Лизинггүй,2,Ашиглалтад орсон,8.0,5.0,Зайсан хойно,,,,,,Хан-Уул,Хороо 3,3,65.0,25.0,2.6
678,678,5,Худ 115р сургууль хөрш заан хотхон 2өрөө,158.48 сая ₮,2024-03-15,14:52,8114680,,2 өрөө,"УБ — Хан-Уул, 120 мянгат","
ХУД, Улаанбаатар сувилал, Хөрш заан хотхонд 2өрөө худалдана, Агаар сайтай сургууль цэцэрлэг ойрхон,",https://www.unegui.mn/adv/8114680_khud-khorsh-zaan-khotkhon-2oroo/,Паркет,1 тагттай,2016,Байхгүй,Вакум,9,Бүргэд,56.0 м²,1,Хувь лизингтэй,2,Ашиглалтад орсон,8.0,6.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,158.48,56.0,2.8299999999999996
679,679,1,"Рцнк-н ард хотын а зэрэглэл golden vill хотхонд 185.35, 5 өрөө орон сууц","2.86 сая ₮
үнэ тохирно",2024-03-15,14:54,7760681,,5+ өрөө,"УБ — Баянзүрх, Сансар","
Сансар Е-мартын хойно, РЦНК-н ард байрлалтай Golden vill хотхонд орон сууц зарна

🍀 нийт 185.35 мкв
🍀 электрон цоожтой
🍀 3/10 давхарт байрлалтай
🍀 Урагшаа 3, хойшоо харсан 3 цонхтой
🏦 Урьдчилгаа өгөөд Банкны хөнгөлөлттэй зээлэнд хамрагдах боломжтой.
📌 1 м.кв үнэ: 2.86 сая₮
📌Нийт үнэ: 530.1 сая₮",https://www.unegui.mn/adv/7760681_rtsnk-n-ard-khotyn-a-zereglel-golden-vill-khotkhond-185-35-5-oroo-oron-suuts/,Паркет,2 тагттай,2018,Байхгүй,Вакум,10,Бүргэд,185.35 м²,3,Банкны лизингтэй,6,Ашиглалтад орсон,1.0,2.0,Сансар,,,,,,Баянзүрх,Сансар,,2.86,185.35,0.01543026706231454
680,680,3,"Худ, цэнгэлдэх хотхонд 3 өрөө 80м2","498 сая ₮
үнэ тохирно",2024-03-15,14:59,8125541,,3 өрөө,"УБ — Хан-Уул, 120 мянгат","
Цэнгэлдэх хотхонд 3 өрөө байр худалдана:

ХУД 15-р хороо, 120 мянгат, Наадам центр, Төв цэнгэлдэх хүрээлэн

Баруун болон хойд зүг рүү харсан цонхтой,

23 давхрын 18 давхарт

Маш гоё харууцтай,

Гал тогоо тусдаа,

2 угаалгын өрөөтэй,

1 мастер, 1 энгийн унтлагын өрөөтэй,

Дагалдах тавилга:

Гал тогооны солонгос тавилгатай,

Аяга таваг угаагч суурилуулсан,

Үүдний 2 шкаф,

Биде суултуур,

Унтлагын өрөөнүүдийн шкаф үлдэж болно.",https://www.unegui.mn/adv/8125541_khud-tsengeldekh-khotkhond-3-oroo-80m2-oron-suuts/,Паркет,1 тагттай,2020,Байхгүй,Төмөр вакум,23,Төмөр вакум,79.98 м²,18,Лизинггүй,5,Ашиглалтад орсон,8.0,4.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,498.0,79.98,6.2265566391597895
681,681,2,2 өрөө байр,"163.38 сая ₮
үнэ тохирно",2024-03-15,15:00,8125533,,2 өрөө,"УБ — Хан-Уул, Мишээл","
Мишээл экспо төвийн зүүн талд шинээр ашиглалтанд орж байгаа River view хотхонд 2 өрөө байр худалдана.",https://www.unegui.mn/adv/8125533_2-oroo-bair-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,49.51 м²,2,Лизинггүй,2,Ашиглалтад ороогүй,8.0,3.0,Мишээл,,,,,,Хан-Уул,Мишээл,,163.38,49.51,3.29993940618057
682,682,1,River plaza 97мкв 3-өрөө байр,"760 сая ₮
800 сая ₮",2024-03-15,15:01,7851773,,3 өрөө,"УБ — Хан-Уул, River Garden","
🏙️ ХЯМДАРЛАА🌃


📌River garden2-ийн Баруун талд ""River Plaza""-д хүн суугаагүй шинэ 2023оны байр худалдана.
📌- Талбайн хэмжээ 96,7мкв
📌- 2 унтлагын өрөөтэй
📌- 2 ариун цэврийн өрөө, 1 угаалгын өрөөтэй /laundry/
📌- Баруун, хойшоо харсан цонхнуудтай
📌Шилэн болон чулуун фасадтай
📌- 14/23 давхарт ( бэлэнээр )
📌дуу чимээ бага , утаагүй агаар сайхан , ногоон байгууламж хүүхдийн тоглоомын талбай орчин сайтай

📌Time squar , Khan hills , River garden хотхонууд байрладаг",https://www.unegui.mn/adv/7851773_river-plaza-97mkv-3-oroo-khudaldana/,Паркет,Тагтгүй,2023,Байхгүй,Вакум,23,Бүргэд,97.0 м²,14,Лизинггүй,4,Ашиглалтад орсон,8.0,2.0,Маршал,,,,,,Хан-Уул,River Garden,,760.0,97.0,7.835051546391752
683,683,0,Тбд андууд урд 52мкв 2 өрөө байр,185 сая ₮,2024-03-15,15:03,8108210,,2 өрөө,"УБ — Баянгол, Богд-Ар","
ТБД андууд урд 52мкв 2 өрөө байр худалдана.
- Бүх үйлчилгээндээ ойрхон
- 12/3давхарт байрлалтай
- Урагшаа харсан 2 цонхтой
- Вакум хаалт бүхий нэг тагттай
- ЕБС 20,38,51 сургуулиудын дэргэд
-Төмөр замын дээд сургуультай ойрхон
- Автобусны буудал хажуудаа",https://www.unegui.mn/adv/8108210_tbd-anduud-urd-52mkv-2-oroo-bair/,Паркет,1 тагттай,2012,Байхгүй,Вакум,12,Бүргэд,52.0 м²,3,Лизинггүй,2,Ашиглалтад орсон,8.0,1.0,Төмөр зам,,,,,,Баянгол,Богд-Ар,,185.0,52.0,3.5576923076923075
684,684,59,25-р эмийн сан kfc-ийн хойно 68.99мкв 2 өрөө байр,180 сая ₮,2024-03-15,15:05,8108261,,2 өрөө,"УБ — Баянгол, 25-р эмийн сан","
25-р эмийн сан KFC-ийн чанх хойно 51-р сургуулийн хажууд 68.99мкв 2 өрөө
-Баруун харсан 2 цонхтой, хойшоо харсан 1цонхтой
-Үйлчилгээний төвүүдтэй ойрхон
-Улсын сургууль, цэцэрлэг ойрхон",https://www.unegui.mn/adv/8108261_25-r-emiin-san-kfc-iin-khoino-68-99mkv-2-oroo-bair/,Паркет,1 тагттай,2010,Байхгүй,Вакум,5,Бүргэд,68.99 м²,5,Лизинггүй,2,Ашиглалтад орсон,7.0,60.0,25-р эмийн сан,,,,,,Баянгол,25-р эмийн сан,,180.0,68.99,2.609073778808523
685,685,58,Баянмонгол хороололд 2 өрөө байр,"263.37 сая ₮
279.27 сая ₮",2024-03-15,15:06,8072225,,2 өрөө,"УБ — Баянзүрх, Баянмонгол хороолол","
📍Баян Монгол хороололд 87мкв 2 өрөө орон сууц худалдана.
Үнэ мкв 3.000.000
Нийт 263.370.000

-Зүүн харсан 3 цонхтой
-Гадагшаа хаалга гаргах боломжтой
-Гэрчилгээ бэлэн",https://www.unegui.mn/adv/8072225_baianmongol-khoroolold-2-oroo-bair-zarna/,Паркет,1 тагттай,2011,Байхгүй,Вакум,9,Төмөр,87.0 м²,1,Лизинггүй,3,Ашиглалтад орсон,7.0,59.0,Баянмонгол,,,,,,Баянзүрх,Баянмонгол хороолол,,263.37,87.0,3.027241379310345
686,686,57,Зайсан global residence хотхонд 5 өрөө орон сууц,4.5 сая ₮,2024-03-15,15:07,7865730,,5+ өрөө,"УБ — Хан-Уул, Зайсан","
📣 Зайсан Global Residence-д
168мкв #5өрөө орон сууц #худалдана.

📌Үнэ мкв: 4.500.000сая
📌Ниит үнэ:756.000.000сая

✅Урагшаа болон хойшоо харсан цонхтой
✅20/16 давхарт
✅Байгалийн гэрэл сайтай
✅Үзэгдэх орчин маш гоё
✅Нам гүм орчинтой
✅Харуул хамгаалалт сайтай
✅kitchen all тавилга дагалдана
✅Дулаан зогсоолтой (тусдаа Үнэтэй )

Бартер сонсоно.",https://www.unegui.mn/adv/7865730_zaisan-global-residence-khotkhond-5-oroo-oron-suuts-khupaldana/,Паркет,1 тагттай,2022,Байгаа,Вакум,20,Төмөр,168.0 м²,16,Лизинггүй,5,Ашиглалтад орсон,7.0,58.0,Зайсан,,,,,,Хан-Уул,Зайсан,,4.5,168.0,0.026785714285714284
687,687,56,орос-3 сургуулийн хажууд 3-н өрөө,255 сая ₮,2024-03-15,15:12,8125584,,2 өрөө,"УБ — Сүхбаатар, Орос 3-р сургуулийн ойролцоо",,https://www.unegui.mn/adv/8125584_sbd-saruul-zakhyn-khazhuud-oros-3-surguuliin-khazhuud-3-n-oroo/,Паркет,1 тагттай,1988,Байхгүй,Вакум,9,Бүргэд,54.0 м²,3,Хувь лизингтэй,3,Ашиглалтад орсон,7.0,57.0,,,,,,,Сүхбаатар,Орос 3-р сургуулийн ойролцоо,,255.0,54.0,4.722222222222222
688,688,55,Төмөр замд богд ар хороолол 44.8мкв 2өрөө байр,140 сая ₮,2024-03-15,15:14,8108476,,2 өрөө,"УБ — Баянгол, Төмөр зам","
Төмөр замд Богд ар хороололд 44,8мкв 2 өрөө байр худалдана.
- Автобусны буудлын хажууд
- Улсын сургууль,цэцэрлэг ойрхон
- Маш дулаахан
- Тоглоомын талбайтай
- Үйлчилгээний бүх газруудтай ойрхон",https://www.unegui.mn/adv/8108476_tomor-zamd-bogd-ard-2oroo-bair/,Паркет,1 тагттай,2008,Байхгүй,Вакум,16,Бүргэд,44.8 м²,6,Лизинггүй,2,Ашиглалтад орсон,7.0,56.0,Төмөр зам,,,,,,Баянгол,Төмөр зам,,140.0,44.8,3.125
